source_id,year,mem_type,mem_fee,paid_by,gender,postal_code,pc1,country,area,age,club,men_section,women_mixed_section,sectiontotal,school,player,coach,official,referee,umpire,ref_l1,ref_l2,ref_l3,ref_l4,ump_l2,ump_l3,ump_l4,ukcc_l1,ukcc_l2,pcs,scs,ish_1,ish_2,first_aid
IMF18-10103619,2018,Student,18,My Club Will Pay,Female,G115PL,G11,Scotland,UK,21,Strathclyde University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9989087,2018,Student,18,My Club Will Pay,Female,G115RJ,G11,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10111319,2018,Student,18,My Club Will Pay,Female,G117HD,G11,Scotland,UK,21,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10112189,2018,Student,18,My Club Will Pay,Female,G11QT,G11,Scotland,UK,20,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10024542,2018,Student,18,My Club Will Pay,Female,G120BF,G12,Scotland,UK,23,Glasgow University,,1,1,,1,1,,,,,,,,,,,2016-2017,2016-2017,,,,,2016-2017
IMF18-10123412,2018,Student,18,My Club Will Pay,Female,G120PR,G12,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9997021,2018,Student,18,My Club Will Pay,Female,G120QA,G12,Scotland,UK,18,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9995042,2018,Student,18,My Club Will Pay,Female,G128AJ,G12,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989235,2018,Student,18,My Club Will Pay,Female,G128BD,G12,Scotland,UK,23,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9997708,2018,Student,18,My Club Will Pay,Female,G128BG,G12,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9998016,2018,Student,18,My Club Will Pay,Female,G128DU,G12,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10029228,2018,Student,18,My Club Will Pay,Female,G128HZ,G12,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989099,2018,Student,18,My Club Will Pay,Female,G128NS,G12,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9998617,2018,Student,18,My Club Will Pay,Female,G128NU,G12,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989164,2018,Student,18,My Club Will Pay,Female,G128PE,G12,Scotland,UK,19,Glasgow University,,1,1,,,,,,,,,,,,,,,,,,,,
IMF17-9988398,2018,Student,18,My Club Will Pay,Female,G128RY,G12,Scotland,UK,24,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10020319,2018,Student,18,My Club Will Pay,Female,G129EP,G12,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988430,2018,Student,18,I Will Pay,Female,G12OPR,G12,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988461,2018,Student,18,My Club Will Pay,Female,G131DG,G13,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9990660,2018,Student,18,My Club Will Pay,Female,G131XB,G13,Scotland,UK,26,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9987387,2018,Student,18,I Will Pay,Female,G133AL,G13,Scotland,UK,24,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10011220,2018,Student,18,My Club Will Pay,Female,G140JA,G14,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9987489,2018,Student,18,I Will Pay,Female,G149HW,G14,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989340,2018,Student,18,My Club Will Pay,Female,G206RD,G20,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9997795,2018,Student,18,My Club Will Pay,Female,G207SB,G20,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988403,2018,Student,18,My Club Will Pay,Female,G207SE,G20,Scotland,UK,18,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10027984,2018,Student,18,My Club Will Pay,Female,G24DT,G24,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9997489,2018,Student,18,My Club Will Pay,Female,G36LG,G36,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9974410,2018,Student,18,I Will Pay,Female,G36LZ,G36,Scotland,UK,19,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10111291,2018,Student,18,My Club Will Pay,Female,G36TR,G36,Scotland,UK,22,Strathclyde University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988417,2018,Student,18,My Club Will Pay,Female,G37RX,G37,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988401,2018,Student,18,My Club Will Pay,Female,G37TX,G37,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10019628,2018,Student,18,My Club Will Pay,Female,G38NS,G38,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988475,2018,Student,18,My Club Will Pay,Female,G38PE,G38,Scotland,UK,21,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989256,2018,Student,18,My Club Will Pay,Female,G38QP,G38,Scotland,UK,23,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9988346,2018,Student,18,My Club Will Pay,Female,G38TD,G38,Scotland,UK,21,Glasgow University,,1,1,,1,,1,,1,,,,,,,,2012-2013,,,,,,
IMF17-9989155,2018,Student,18,I Will Pay,Female,G38TE,G38,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10112444,2018,Student,18,My Club Will Pay,Female,G40PS,G40,Scotland,UK,22,Strathclyde University,,1,1,"Fettes College, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9989712,2018,Student,18,I Will Pay,Female,G413LR,G41,Scotland,UK,25,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10020918,2018,Student,18,My Club Will Pay,Female,G415HT,G41,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10111325,2018,Student,18,My Club Will Pay,Female,G49DP,G49,Scotland,UK,22,Stirling University,,1,1,,1,,,,,,,,,,,,2015-2016,,,,,,
IMF17-10265153,2018,Student,18,My Club Will Pay,Female,G49EH,G49,Scotland,UK,20,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989926,2018,Student,18,I Will Pay,Female,G775UL,G77,Scotland,UK,20,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,2016-2017
IMF18-9992776,2018,Student,18,My Club Will Pay,Female,GL519SR,GL51,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9994986,2018,Student,18,My Club Will Pay,Female,GU345JR,GU34,England,UK,20,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989316,2018,Student,18,My Club Will Pay,Female,GU86AH,GU86,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9988971,2018,Student,18,My Club Will Pay,Female,HA74NL,HA74,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989454,2018,Student,18,My Club Will Pay,Female,HG31ST,HG31,England,UK,20,Edinburgh University,,1,1,Harrogate Ladies College,1,,,,,,,,,,,,,,,,,,
IMF18-10020386,2018,Student,18,My Club Will Pay,Female,HU152HR,HU15,England,UK,18,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9992051,2018,Student,18,My Club Will Pay,Female,IV24NS,IV24,Scotland,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10275939,2018,Student,18,My Club Will Pay,Female,IV78LA,IV78,Scotland,UK,18,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989627,2018,Student,18,My Club Will Pay,Female,KT27HA,KT27,England,UK,19,Edinburgh University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-10005198,2018,Student,18,My Club Will Pay,Female,KY111EE,KY11,Scotland,UK,22,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9962769,2018,Student,18,My Club Will Pay,Female,KY155LL,KY15,Scotland,UK,21,Stirling University,,1,1,,1,,,,,,,,,,,,2015-2016,,,2016-2017,,,2016-2017
IMF18-10338101,2018,Student,18,My Club Will Pay,Female,KY169HL,KY16,Scotland,UK,21,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9985173,2018,Student,18,I Will Pay,Female,KY30AG,KY30,Scotland,UK,18,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,2016-2017
IMF18-9990139,2018,Student,18,I Will Pay,Female,KY86JE,KY86,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9985722,2018,Student,18,I Will Pay,Female,LV3401,,Latvia,"Outside UK, excl USA/Canada",19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10029229,2018,Student,18,My Club Will Pay,Female,MK402PG,MK40,England,UK,23,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9985689,2018,Student,18,I Will Pay,Female,ML126GF,ML12,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9994836,2018,Student,18,My Club Will Pay,Female,N87HL,N87,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10112939,2018,Student,18,I Will Pay,Female,NE23NT,NE23,England,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10036363,2018,Student,18,I Will Pay,Female,NE31ND,NE31,England,UK,19,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9989037,2018,Student,18,I Will Pay,Female,NE479SW,NE47,England,UK,22,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10002287,2018,Student,18,I Will Pay,Female,PA11XD,PA11,Scotland,UK,20,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-10007501,2018,Student,18,I Will Pay,Female,PA86JE,PA86,Scotland,UK,19,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10383100,2018,Student,18,I Will Pay,Female,PH13NJ,PH13,Scotland,UK,20,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10100937,2018,Student,18,I Will Pay,Female,PH74HZ,PH74,Scotland,UK,19,Stirling University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10027300,2018,Student,18,My Club Will Pay,Female,PH80HE,PH80,Scotland,UK,22,Dundee University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10313949,2018,Student,18,My Club Will Pay,Female,SA623JP,SA62,Wales,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9992659,2018,Student,18,My Club Will Pay,Female,SO239LH,SO23,England,UK,19,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989102,2018,Student,18,My Club Will Pay,Female,SW128UL,SW1,England,UK,21,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989320,2018,Student,18,My Club Will Pay,Female,SW156UR,SW1,England,UK,18,Edinburgh University,,1,1,,1,,,,,,,,,,,,2016-2017,,,,,,
IMF17-9961062,2018,Student,18,My Club Will Pay,Female,TD145UH,TD14,Scotland,UK,25,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9990096,2018,Student,18,I Will Pay,Female,TD36JU,TD3,Scotland,UK,26,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10016130,2018,Student,18,I Will Pay,Female,TD97AY,TD9,Scotland,UK,19,Robert Gordon University,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF18-9986383,2018,Student,18,I Will Pay,Female,TD98LS,TD9,Scotland,UK,22,Edinburgh Thistle,,1,1,,,,,,,,,,,,,,,,,,,,
IMF18-9993014,2018,Student,18,My Club Will Pay,Female,TN157LU,TN15,Scotland,UK,18,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-9989017,2018,Student,18,My Club Will Pay,Female,TN161QE,TN16,England,UK,22,Edinburgh University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF18-10047850,2018,Student,18,I Will Pay,Female,TN174LG,TN17,England,UK,18,Other,,1,1,,1,,,,,,,,,2016-2017,,,2016-2017,,,,,,2017-2018
LF20,2016,Life,0,Life Member,Female,AB156AE,AB15,Scotland,UK,,Unattached,,1,0,,,,,,,,,,2015-16,,2013-14,,,,2015-16,2015-16,2015-16,2015-16,2014-15
IMF17-9952308,2016,Life,0,Life Member,Female,AB245RL,AB24,Scotland,UK,23,Aberdeen University,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9467191,2016,Life,0,Life Member,Female,AB393QL,AB39,Scotland,UK,23,Other,,1,1,,,,,,,,,,,,,,2010-2011,,,,,,2016-2017
LF96,2016,Life,0,Life Member,Male,Australia,,Australia,"Outside UK, excl USA/Canada",,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF80,2016,Life,0,Life Member,Female,BA160TJ,BA16,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF72,2016,Life,0,Life Member,Male,BR31PW,BR31,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF58,2016,Life,0,Life Member,Female,BT222AP,BT22,Northern Ireland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF46,2016,Life,0,Life Member,Male,CB13HL,CB13,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF57,2016,Life,0,Life Member,Female,CM28NS,CM28,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF107,2016,Life,0,Life Member,Female,DG80HR,DG80,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF34,2016,Life,0,Life Member,Female,DH13LH,DH13,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF39,2016,Life,0,Life Member,Female,DT96AL,DT96,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF26,2016,Life,0,Life Member,Female,EH104DW,EH10,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF27,2016,Life,0,Life Member,Male,EH104DW,EH10,Scotland,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF115,2016,Life,0,Life Member,Female,EH106AR,EH10,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF82,2016,Life,0,Life Member,Female,EH111PG,EH11,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF83,2016,Life,0,Life Member,Female,EH116LB,EH11,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF33,2016,Life,0,Life Member,Female,EH125BS,EH12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF31,2016,Life,0,Life Member,Female,EH126BB,EH12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMF18-9974569,2016,Life,0,Life Member,Female,EH126HY,EH12,Scotland,UK,34,Other,,1,1,,,,,,,,,,,,,,,,,,,,2017-2018
LF30,2016,Life,0,Life Member,Female,EH126NF,EH12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF53,2016,Life,0,Life Member,Female,EH130DT,EH13,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF85,2016,Life,0,Life Member,Female,EH130QE,EH13,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF22,2016,Life,0,Life Member,Female,EH141HL,EH14,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF28,2016,Life,0,Life Member,Female,EH165QD,EH16,Scotland,UK,,Unattached,,1,0,,,,1,1,1,,,,,,,,,,,,,,
IMF18-10140543,2016,Life,0,Life Member,Male,EH165QD,EH16,Scotland,UK,52,Edinburgh City,1,,1,,,,1,1,1,2010-2011,2010-2011,2011-2012,2012-2013,2011-2012,,,,,,,,,
LF37,2016,Life,0,Life Member,Female,EH166AA,EH16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF106,2016,Life,0,Life Member,Female,EH166GE,EH16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF13,2016,Life,0,Life Member,Female,EH166LR,EH16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF23,2016,Life,0,Life Member,Female,EH178SN,EH17,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF54,2016,Life,0,Life Member,Female,EH222EH,EH22,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF63,2016,Life,0,Life Member,Female,EH223DH,EH22,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF68,2016,Life,0,Life Member,Female,EH312BB,EH31,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF117,2016,Life,0,Life Member,Female,EH312DJ,EH31,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF40,2016,Life,0,Life Member,Female,EH320LB,EH32,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF99,2016,Life,0,Life Member,Male,EH35QD,EH35,Scotland,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF98,2016,Life,0,Life Member,Female,EH375RN,EH37,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMF17-9433744,2016,Life,0,Life Member,Female,EH38ET,EH38,Scotland,UK,34,Edinburgh Thistle,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
LF114,2016,Life,0,Life Member,Female,EH395LW,EH39,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMF17-9468599,2016,Life,0,Life Member,Female,EH41AJ,EH41,Scotland,UK,35,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
LF78,2016,Life,0,Life Member,Female,EH43JD,EH43,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF42,2016,Life,0,Life Member,Female,EH526PY,EH52,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF119,2016,Life,0,Life Member,Female,EH64QT,EH64,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF108,2016,Life,0,Life Member,Female,EH65FB,EH65,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF90,2016,Life,0,Life Member,Male,EH65FB,EH65,Scotland,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF50,2016,Life,0,Life Member,Female,EH91BN,EH91,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMP-8895883,2016,Life,0,Life Member,Female,EH91RY,EH91,Scotland,UK,69,Other,,1,1,,,,,,,,,,,,,,,,,,,,
LF45,2016,Life,0,Life Member,Female,EH91TN,EH91,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF16,2016,Life,0,Life Member,Female,EH92HY,EH92,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF73,2016,Life,0,Life Member,Female,EX108SR,EX10,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF04,2016,Life,0,Life Member,Female,EX3OAP,EX3O,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF91,2016,Life,0,Life Member,Female,FK150JU,FK15,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF65,2016,Life,0,Life Member,Female,FK83NR,FK83,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF120,2016,Life,0,Life Member,Male,France,,France,"Outside UK, excl USA/Canada",,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF113,2016,Life,0,Life Member,Female,G120PD,G12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF59,2016,Life,0,Life Member,Female,G128PD,G12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF95,2016,Life,0,Life Member,Female,G129PB,G12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMP-8939290,2016,Life,0,My Club Will Pay,Male,G131QW,G13,Scotland,UK,21,Strathclyde University,1,,1,,1,,,,,,,,,,,,,,,,,,
LF12,2016,Life,0,Life Member,Female,G207SR,G20,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMP-8996905,2016,Life,0,My Club Will Pay,Female,G37UA,G37,Scotland,UK,22,Glasgow University,,1,1,,1,,,,,,,,,,,,,,,,,,
LF51,2016,Life,0,Life Member,Female,G412AZ,G41,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF32,2016,Life,0,Life Member,Female,G414JJ,G41,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMP-8900378,2016,Life,0,Life Member,Female,G415JA,G41,Scotland,UK,74,Unattached,,1,1,,,,,,,,,,,,,,,,,,,,
LF76,2016,Life,0,Life Member,Female,G611ED,G61,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF118,2016,Life,0,Life Member,Female,G613RP,G61,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF88,2016,Life,0,Life Member,Female,G627JX,G62,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMF17-9543937,2016,Life,0,Life Member,Female,G630LL,G63,Scotland,UK,54,Stirling University,,1,1,,,,,,,,,,,,,,,,,,,,
LF97,2016,Life,0,Life Member,Female,G663AT,G66,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF121,2016,Life,0,Life Member,Female,G776RR,G77,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF48,2016,Life,0,Life Member,Female,G776RT,G77,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF09,2016,Life,0,Life Member,Female,GL48DE,GL48,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF60,2016,Life,0,Life Member,Female,GU266NA,GU26,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF77,2016,Life,0,Life Member,Female,GU280NA,GU28,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF112,2016,Life,0,Life Member,Female,GU513AR,GU51,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF03,2016,Life,0,Life Member,Female,HA51NW,HA51,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
IMP-8902208,2016,Life,0,Life Member,Female,HP43BS,HP43,England,UK,75,Unattached,,1,1,,,,,,,,,,,,,,,,,,,,
LF21,2016,Life,0,Life Member,Female,IP215RH,IP21,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF25,2016,Life,0,Life Member,Female,IP84QS,IP84,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF105,2016,Life,0,Life Member,Female,KA107EX,KA10,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF06,2016,Life,0,Life Member,Female,KT220SP,KT22,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF110,2016,Life,0,Life Member,Female,KY127HU,KY12,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF07,2016,Life,0,Life Member,Female,KY168SR,KY16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF36,2016,Life,0,Life Member,Female,KY168XLL,KY16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF116,2016,Life,0,Life Member,Female,KY25ND,KY25,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF38,2016,Life,0,Life Member,Female,KY25NW,KY25,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF102,2016,Life,0,Life Member,Female,LA26LR,LA26,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF87,2016,Life,0,Life Member,Female,LE184UD,LE18,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF79,2016,Life,0,Life Member,Female,LE22FS,LE22,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF62,2016,Life,0,Life Member,Male,M437TY,M437,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF43,2016,Life,0,Life Member,Female,NE165TT,NE16,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF52,2016,Life,0,Life Member,Female,New Zealand,,New Zealand,"Outside UK, excl USA/Canada",,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF93,2016,Life,0,Life Member,Female,NG321DP,NG32,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF01,2016,Life,0,Life Member,Female,Not provided,,Not provided,Not provided,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF101,2016,Life,0,Life Member,Female,NR47QJ,NR47,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF18,2016,Life,0,Life Member,Female,OX106NU,OX10,England,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF49,2016,Life,0,Life Member,Female,PA113AN,PA11,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF55,2016,Life,0,Life Member,Female,PA134BA,PA13,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF70,2016,Life,0,Life Member,Male,PA146RD,PA14,Scotland,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF92,2016,Life,0,Life Member,Female,PA146XZ,PA14,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF67,2016,Life,0,Life Member,Female,PA167PY,PA16,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF89,2016,Life,0,Life Member,Female,PH107JD,PH10,Scotland,UK,,Unattached,,1,0,,,,,,,,,,,,,,,,,,,,
LF44,2016,Life,0,Life Member,Male,SK41NJ,SK4,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF81,2016,Life,0,Life Member,Male,SK43JR,SK4,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
LF86,2016,Life,0,Life Member,Male,SK43LH,SK4,England,UK,,Unattached,1,,0,,,,,,,,,,,,,,,,,,,,
